timestamp,spread,bid_depth,ask_depth,difference,bid_volume,ask_volume,volume_difference,weighted_spread,bid_slope,ask_slope,vol
2018-06-06 17:00:00,5.409999999999855,1634.0,1460.0,-174.0,8771.26506142,2670.33068978,-6100.93437164,731924.6845453922,892.42179214,781.21430301,6.33897089464481
2018-06-06 18:00:00,1.180000000000291,1643.0,1470.0,-173.0,8836.24499563,2817.71692209,-6018.528073540001,732548.2476335987,1019.19549133,905.75839947,8.240273316407514
2018-06-06 19:00:00,0.0100000000002182,1649.0,1472.0,-177.0,8677.54670929,2890.90319909,-5786.6435102,-542594.6645392822,908.79468005,965.48367183,5.378219251718697
2018-06-06 20:00:00,1.7399999999997815,1639.0,1475.0,-164.0,8595.74825666,2752.3198204,-5843.428436259999,-472875.7565362677,790.8236168,838.83606386,18.681768803230653
2018-06-06 21:00:00,0.0099999999993087,1633.0,1694.0,61.0,8488.52818856,2536.61036493,-5951.91782363,1647994.7460563565,967.80218381,736.09815082,16.39907741896653
2018-06-06 22:00:00,9.609999999999673,1621.0,1770.0,149.0,8300.0494023,2473.52904322,-5826.520359079999,1239167.2039238252,962.45656196,783.40352138,5.607002607797793
2018-06-06 23:00:00,8.670000000000073,1651.0,1779.0,128.0,8395.23363823,2471.8458663,-5923.38777193,1657882.7518975353,980.70283521,749.16008822,4.289927681902178
2018-06-07 00:00:00,0.2200000000002546,1674.0,1777.0,103.0,8283.672144870001,2475.65003695,-5808.022107920001,796557.1677740673,868.3617654100001,749.83125649,8.876045462258446
2018-06-07 01:00:00,0.0599999999994906,1687.0,1886.0,199.0,8109.08457706,2620.46967782,-5488.614899239999,-1009724.783595087,777.63520679,894.8809469600001,8.927989273267738
2018-06-07 02:00:00,4.649999999999636,1659.0,1874.0,215.0,8537.79612602,2675.82178296,-5861.974343060001,213630.21808479168,985.21467226,941.8196084,7.154827078175743
2018-06-07 03:00:00,2.9099999999998545,1651.0,1864.0,213.0,8360.57678768,2548.93353889,-5811.64324879,255367.37045957148,861.92296048,814.16995419,7.38551720470944
2018-06-07 04:00:00,0.3500000000003638,1669.0,1881.0,212.0,8253.40184191,2574.2370397,-5679.16480221,490639.8363252841,907.73853511,829.48106654,6.945450565607777
2018-06-07 05:00:00,3.4400000000005093,1670.0,1862.0,192.0,8417.21056361,2505.62507998,-5911.58548363,716821.6648886092,862.63326513,755.9189527000001,5.317479564450202
2018-06-07 06:00:00,0.8800000000001091,1665.0,1843.0,178.0,8670.82971106,2383.458409,-6287.37130206,1216527.79030006,869.2424146199999,697.17550691,9.394642077633163
2018-06-07 07:00:00,6.029999999999745,1670.0,1847.0,177.0,8698.25783291,2510.18834152,-6188.06949139,886028.5567512484,893.9462943300001,764.58949768,3.226846186632735
2018-06-07 08:00:00,1.1300000000001091,1671.0,1833.0,162.0,8726.40158703,2583.0903589,-6143.311228130001,541847.2932671644,886.3987623099999,802.78025646,7.78160265339731
2018-06-07 09:00:00,2.039999999999964,1679.0,1814.0,135.0,8681.34018143,2603.38321199,-6077.95696944,315354.9691503532,828.85582577,774.8491602899999,8.430286887018289
2018-06-07 10:00:00,1.9700000000002549,1675.0,1832.0,157.0,8713.60379169,2611.40080203,-6102.202989660001,768627.7184723513,926.31896387,811.9591320299999,6.946725794654765
2018-06-07 11:00:00,6.269999999999527,1677.0,1826.0,149.0,8651.63290782,2606.60257435,-6045.03033347,381457.5646133898,862.06360036,799.2135893499999,5.2285065138347075
2018-06-07 12:00:00,5.1899999999996,1681.0,1819.0,138.0,8727.34609132,2653.42979939,-6073.91629193,398143.2113587223,942.31226498,875.3777387099999,5.615026158380323
2018-06-07 13:00:00,0.3100000000004002,1693.0,1848.0,155.0,8749.56772024,2638.38016245,-6111.18755779,794820.2603069283,957.88861601,840.73354722,5.000677177634039
2018-06-07 14:00:00,0.0,1717.0,1836.0,119.0,8806.214528120001,2747.24220896,-6058.972319160001,-662033.8069541324,904.47945742,977.42797452,13.630140563750585
2018-06-07 15:00:00,0.2299999999995634,1685.0,1796.0,111.0,8712.19344801,2766.81270817,-5945.38073984,-209319.4469443988,914.61053231,927.29131725,7.53142198631956
2018-06-07 16:00:00,1.75,1693.0,1807.0,114.0,8832.42581751,2710.36431597,-6122.06150154,1043550.6124256784,1035.09173015,884.7431485299999,7.058857567089741
2018-06-07 17:00:00,0.430000000000291,1711.0,1922.0,211.0,8637.80706672,2717.88806033,-5919.9190063900005,296666.46048338246,874.4476018800001,824.08282853,10.231809456206097
2018-06-07 18:00:00,5.220000000000255,1693.0,1802.0,109.0,8836.24269198,2656.50172265,-6179.74096933,110178.85830265656,954.79875528,923.92756329,4.723874513567999
2018-06-07 19:00:00,2.4000000000005457,1693.0,1824.0,131.0,8966.6928871,2661.44817374,-6305.24471336,760549.6265973877,965.15592522,851.0544957,5.885962653161482
2018-06-07 20:00:00,1.860000000000582,1686.0,1822.0,136.0,8896.86438605,2583.06817776,-6313.796208289999,716356.5629290342,945.30398389,835.94246778,9.80939799162156
2018-06-07 21:00:00,0.5900000000001455,1704.0,1767.0,63.0,8926.12375512,2661.73554066,-6264.388214459999,-186995.45629682852,855.92978416,866.74003422,4.0591078285617925
2018-06-07 22:00:00,5.600000000000364,1686.0,1750.0,64.0,8730.03666777,2629.79491942,-6100.24174835,1429213.403265339,1048.85000451,844.8278771799999,4.3902674953190175
2018-06-07 23:00:00,6.449999999999818,1692.0,1782.0,90.0,8665.90688572,2555.91577796,-6109.99110776,1346691.4101306722,932.29056722,741.90403092,7.1517253072301905
2018-06-08 00:00:00,2.539999999999964,1685.0,1833.0,148.0,8643.174144820001,2603.22019692,-6039.953947900001,591619.0593743501,886.73364166,796.0605070600001,4.045791479574223
2018-06-08 01:00:00,6.479999999999563,1685.0,1842.0,157.0,8904.49073032,2659.77833852,-6244.7123918,2303301.354257911,1169.25761856,853.70905642,2.376984123199479
2018-06-08 02:00:00,8.5,1691.0,1813.0,122.0,8937.21685083,2674.4857616,-6262.73108923,2713924.799284151,1227.4163264899998,858.15677732,5.248502105087192
2018-06-08 03:00:00,6.8100000000004,1675.0,1767.0,92.0,8864.66314439,2721.17741238,-6143.48573201,1969663.4439690264,1217.00971505,941.2969325,6.366028467187212
2018-06-08 04:00:00,6.100000000000364,1684.0,1738.0,54.0,8852.79081813,2679.59599949,-6173.19481864,685830.899386894,994.25846309,888.1857882299998,7.0892180385859875
2018-06-08 05:00:00,6.539999999999964,1699.0,1739.0,40.0,8837.20939719,2675.80147227,-6161.40792492,31267.755928937346,885.43863651,866.9858642899999,3.0309389203041692
2018-06-08 06:00:00,1.430000000000291,1700.0,1706.0,6.0,8724.61323022,2607.76506476,-6116.84816546,133083.48373160418,877.88418574,845.30268474,3.0780421373450526
2018-06-08 07:00:00,8.670000000000073,1697.0,1748.0,51.0,8643.56673972,2700.51570157,-5943.051038149999,-368769.5770899085,896.2728939800002,929.43455885,5.327893889817509
2018-06-08 08:00:00,6.0700000000006185,1692.0,1735.0,43.0,8851.04185757,2754.02632581,-6097.01553176,-56017.18775479868,979.02114085,970.01085589,6.851816227760951
2018-06-08 09:00:00,7.119999999999891,1690.0,1709.0,19.0,8808.87752164,2649.3433418,-6159.53417984,355353.4777693022,967.57803202,904.85647476,2.4119419230086594
2018-06-08 10:00:00,4.739999999999782,1696.0,1694.0,-2.0,8803.07617495,2703.5741891,-6099.50198585,-451748.4008796215,917.30174843,960.73912081,7.676790693794557
2018-06-08 11:00:00,1.309999999999491,1677.0,1549.0,-128.0,8823.60688366,2633.84068125,-6189.766202410001,1321449.9869608711,1051.69956864,859.48456437,6.926172146807492
2018-06-08 12:00:00,8.680000000000291,1682.0,1552.0,-130.0,9250.31780996,2717.30670056,-6533.0111094,2648484.664865788,1277.15472406,909.7046872,6.101440693319102
2018-06-08 13:00:00,8.969999999999345,1682.0,1554.0,-128.0,9148.00590627,2751.80906721,-6396.19683906,1853181.311364308,1171.4495153500002,910.50040409,6.2909134066643775
2018-06-08 14:00:00,0.9799999999995634,1692.0,1609.0,-83.0,8917.99388263,2767.53003508,-6150.4638475500005,2027052.835418288,1164.28824126,881.46040292,5.666524002063047
2018-06-08 15:00:00,8.170000000000073,1671.0,1620.0,-51.0,8960.19306657,2758.75943999,-6201.43362658,2069174.5083079208,1284.27073179,991.97072469,14.432561051311614
2018-06-08 16:00:00,1.4700000000002549,1670.0,1739.0,69.0,8639.11440952,2688.55761101,-5950.55679851,1281121.9391175648,1096.94651846,909.92441696,6.612404992343848
2018-06-08 17:00:00,7.710000000000036,1655.0,1770.0,115.0,8504.69031539,2800.63266369,-5704.057651700001,1091936.5137637025,1188.12274678,1025.7298971300002,4.215300612718403
2018-06-08 18:00:00,9.220000000000256,1666.0,1790.0,124.0,8613.39625346,2836.90805449,-5776.48819897,1164366.095043254,1212.0451272600003,1039.32837665,4.0286798838486035
2018-06-08 19:00:00,4.420000000000073,1681.0,1758.0,77.0,8864.38838705,2792.4993393,-6071.889047749999,2091876.1136331148,1255.73573207,961.92117318,2.8544895776276618
2018-06-08 20:00:00,10.270000000000437,1672.0,1751.0,79.0,8682.54654195,2767.61584864,-5914.93069331,536962.2374737691,1108.19025099,1017.33365194,2.972121376598356
2018-06-08 21:00:00,8.859999999999673,1668.0,1749.0,81.0,8746.32915019,2667.23844972,-6079.09070047,1328276.0991970766,1148.46028643,953.48188388,2.8235625327610814
2018-06-08 22:00:00,4.989999999999782,1665.0,1772.0,107.0,8459.58058949,2530.36279309,-5929.2177964,1678181.364803651,1062.09526765,823.06398095,6.2728105505060405
2018-06-08 23:00:00,1.4899999999997815,1683.0,1744.0,61.0,8745.51932529,2587.14747836,-6158.37184693,1144474.457638431,992.67545391,826.43065714,3.888962271459188
2018-06-09 00:00:00,7.930000000000291,1669.0,1690.0,21.0,8904.66668175,2631.93231061,-6272.734371140001,3089120.3541284874,1296.76699917,872.5455447300001,2.8382686218076865
2018-06-09 01:00:00,8.63000000000011,1669.0,1727.0,58.0,8954.2980119,2610.55803202,-6343.73997988,3053899.200985154,1371.9064584099997,950.09811688,5.007148278919172
2018-06-09 02:00:00,2.6099999999996726,1675.0,1790.0,115.0,8845.10939914,2596.41411308,-6248.69528606,1717285.1912058424,1209.42669526,964.56535658,6.112849761372131
2018-06-09 03:00:00,6.550000000000182,1672.0,1808.0,136.0,8904.95260998,2499.93688122,-6405.0157287600005,2860210.1545659844,1297.30570078,902.9977783200002,3.5187414797137677
2018-06-09 04:00:00,8.25,1677.0,1803.0,126.0,8909.90526328,2458.97130679,-6450.933956489999,3266910.833811512,1255.02627658,809.62546401,4.97469016594836
2018-06-09 05:00:00,4.550000000000182,1674.0,1786.0,112.0,8902.4672484,3034.81597028,-5867.65127812,-28950.918291457,1403.0850615000002,1381.01094442,2.2632956237581254
2018-06-09 06:00:00,7.9099999999998545,1672.0,1800.0,128.0,8884.37229524,3006.38076577,-5877.99152947,-117171.90879010037,1378.80076976,1368.3420360700002,2.854237886504737
2018-06-09 07:00:00,9.5,1680.0,1816.0,136.0,8949.98810186,2387.20322164,-6562.784880220001,4362134.321246421,1319.31915146,730.48409372,2.957956829258859
2018-06-09 08:00:00,4.260000000000218,1670.0,1768.0,98.0,8908.46897094,2387.8123,-6520.656670940001,5150732.20350758,1417.8121606800005,723.03826052,3.993345286672257
2018-06-09 09:00:00,8.150000000000546,1686.0,1713.0,27.0,9087.42301526,2344.04126866,-6743.3817466,5174345.015594939,1385.9438981,688.1443405,3.127322057821751
2018-06-09 10:00:00,7.610000000000582,1684.0,1751.0,67.0,9082.82309298,2352.5519162,-6730.271176779999,4912450.887068465,1380.44213222,716.7486943199999,2.7103786260462575
2018-06-09 11:00:00,9.069999999999707,1685.0,1789.0,104.0,8895.47923302,2382.48776498,-6512.99146804,3649507.1633456806,1257.17246061,761.15895916,3.050929371077451
2018-06-09 12:00:00,6.450000000000728,1690.0,1750.0,60.0,9058.59161422,2583.61947776,-6474.972136460001,2163486.348853996,1216.04057944,914.61767308,7.168068455065179
2018-06-09 13:00:00,2.9899999999997817,1690.0,1668.0,-22.0,9042.943279,2456.50943411,-6586.433844890002,3668432.418090593,1304.36130004,803.11642031,5.6362990305089395
2018-06-09 14:00:00,7.75,1687.0,1640.0,-47.0,8882.55532512,2324.09912417,-6558.4562009500005,2561376.0908477604,1061.82226818,708.01979873,3.9447846895661596
2018-06-09 15:00:00,6.610000000000582,1688.0,1656.0,-32.0,8860.47930027,2424.52950127,-6435.949799000001,2164697.876800699,1084.66381583,782.14764295,5.547150293915971
2018-06-09 16:00:00,6.819999999999709,1680.0,1705.0,25.0,8629.56780164,2429.42734989,-6200.14045175,1433746.6393287834,921.3665929,717.0011177700001,4.868357653429271
2018-06-09 17:00:00,8.829999999999927,1690.0,1638.0,-52.0,8847.81578329,2494.72281458,-6353.09296871,2102633.9865305824,1068.06046867,773.9085852000001,3.2086175729437847
2018-06-09 18:00:00,6.609999999999673,1685.0,1673.0,-12.0,8912.43766404,2473.70486312,-6438.732800920001,2807599.8059480544,1127.43373532,740.14196518,4.913911810272236
2018-06-09 19:00:00,1.7899999999999636,1692.0,1706.0,14.0,8779.34206698,2456.46130629,-6322.88076069,2303443.4995485544,1068.9702177200002,748.83782007,2.971252405865176
2018-06-09 20:00:00,0.0,1681.0,1703.0,22.0,8784.82444963,2511.53989516,-6273.284554469999,2159411.5425566845,1107.46061013,805.07740838,2.708215737543073
2018-06-09 21:00:00,1.949999999999818,1680.0,1725.0,45.0,8790.76682417,2458.89330881,-6331.873515359999,2448796.93425975,1097.28734613,757.2749279299999,2.7251150200233027
2018-06-09 22:00:00,9.38000000000011,1681.0,1703.0,22.0,8799.13186465,2534.00644147,-6265.12542318,2085951.3367923573,1117.65076907,826.14290319,5.395334916897727
2018-06-09 23:00:00,5.020000000000437,1692.0,1665.0,-27.0,8809.65098208,2579.67727522,-6229.973706860001,1251201.8545221128,1010.06337906,829.13204202,17.279278413877236
2018-06-10 00:00:00,1.7899999999999636,1643.0,1475.0,-168.0,8614.75604137,2616.01414779,-5998.74189358,1042818.166478808,903.42881029,748.6525732599999,24.648959319764803
2018-06-10 01:00:00,1.9599999999991269,1551.0,1259.0,-292.0,9641.2386621,2833.08125506,-6808.15740704,368424.9224766474,821.40099642,756.87688427,12.816473504084456
2018-06-10 02:00:00,6.349999999999454,1577.0,1315.0,-262.0,9665.32028667,2917.82680602,-6747.49348065,-1411339.4955429584,715.6505072900001,893.7101991600001,6.064036616489742
2018-06-10 03:00:00,0.6000000000003638,1575.0,1330.0,-245.0,9585.88673209,2747.14067979,-6838.746052300001,-214444.5594152184,674.23207805,692.0849915599999,8.004209157556664
2018-06-10 04:00:00,4.539999999999964,1568.0,1311.0,-257.0,9625.57455625,2835.97747711,-6789.59707914,324386.71233160235,765.63106327,708.67584872,8.866040672165179
2018-06-10 05:00:00,6.220000000000255,1568.0,1309.0,-259.0,9677.7332501,2854.13731104,-6823.59593906,694247.1525117587,833.91099042,725.46166662,7.768028751546997
2018-06-10 06:00:00,4.8700000000008,1583.0,1317.0,-266.0,9685.93775004,2871.34201556,-6814.595734480001,-203496.21297828387,764.51093424,779.0626068,3.721490571254618
2018-06-10 07:00:00,6.1899999999996,1571.0,1330.0,-241.0,9640.42593153,2960.9211203,-6679.504811230001,181674.29390361343,796.52551847,757.88670267,21.23233151344645
2018-06-10 08:00:00,2.0299999999997453,1549.0,1246.0,-303.0,9785.37654411,3187.95438106,-6597.422163050001,-1030767.7688725926,648.52108806,781.6565083499999,10.002368134678386
2018-06-10 09:00:00,6.460000000000036,1543.0,1265.0,-278.0,9715.23249938,3121.69468844,-6593.537810939999,-395477.5400112597,692.0598693600001,735.9045402000002,6.565289415626076
2018-06-10 10:00:00,4.979999999999563,1524.0,1264.0,-260.0,9637.09723041,2584.53252454,-7052.56470587,64783.74026345182,844.67218665,822.9567274999999,4.785676096630076
2018-06-10 11:00:00,1.2200000000002549,1548.0,1268.0,-280.0,9626.21096403,2620.81538745,-7005.39557658,-778633.5296037616,767.4479751900001,862.98078997,8.020652819442912
2018-06-10 12:00:00,10.110000000000582,1530.0,1262.0,-268.0,9600.5917821,2590.09057895,-7010.501203150001,-396117.3256443013,772.23401704,814.20613875,4.816334647589738
2018-06-10 13:00:00,4.770000000000437,1539.0,1251.0,-288.0,9479.25418011,2527.96333569,-6951.29084442,-993137.3001061288,655.7334561900001,782.51483861,11.823578465452206
2018-06-10 14:00:00,5.6899999999996,1524.0,1301.0,-223.0,9547.27196911,2556.90026019,-6990.371708919999,-47144.95144442562,806.08199549,799.33444531,4.521658400029264
2018-06-10 15:00:00,0.8000000000001819,1554.0,1285.0,-269.0,9625.37908486,2693.41561036,-6931.9634745,-51506.46489023976,769.6763168,765.40350216,6.13659053462087
2018-06-10 16:00:00,7.859999999999673,1521.0,1248.0,-273.0,9480.41137158,2675.07595749,-6805.335414089999,-1510540.7981535075,696.04333992,890.9491912699999,7.359886760742298
2018-06-10 17:00:00,0.7100000000000364,1537.0,1222.0,-315.0,9681.45593487,2725.44497139,-6956.010963480001,-2036072.041156219,641.3263173299999,910.04978385,42.56321747580606
2018-06-10 18:00:00,1.0100000000002185,1328.0,957.0,-371.0,9815.80136325,2927.06738952,-6888.733973730001,480080.628361973,902.51327401,816.33201328,29.479384618979203
2018-06-10 19:00:00,1.2600000000002185,1337.0,1010.0,-327.0,9511.53199444,3028.86795552,-6482.66403892,533463.4415351246,808.06326838,716.5570913199999,17.52447067647282
2018-06-10 20:00:00,0.0,1319.0,1081.0,-238.0,8695.69956747,3076.87114244,-5618.828425029999,1564598.04433507,876.10191355,634.0477871400001,23.04997710135021
2018-06-10 21:00:00,4.449999999999818,1340.0,998.0,-342.0,9047.09115129,2757.23956866,-6289.851582630001,2790466.3169381632,863.14402873,435.41274336,16.274615598145836
2018-06-10 22:00:00,0.0,1330.0,1035.0,-295.0,8729.34850761,2785.06351118,-5944.28499643,3428821.589513489,886.0771834699999,365.24630404,20.933373315292762
2018-06-10 23:00:00,1.7299999999995634,1351.0,1040.0,-311.0,8851.95135444,3055.39975397,-5796.55160047,607956.89175821,684.79402222,584.97188185,13.586514388610476
2018-06-11 00:00:00,0.0,1338.0,1058.0,-280.0,8552.22977651,2880.33849011,-5671.891286399999,2470406.739556902,830.78233439,453.07163378,11.570967200653856
2018-06-11 01:00:00,7.100000000000364,1362.0,1036.0,-326.0,9076.18111009,2865.76457592,-6210.416534169999,2667268.010686321,915.12164145,507.1288445,12.41508200729171
2018-06-11 02:00:00,0.0100000000002182,1368.0,1056.0,-312.0,8758.5863346,2829.87485485,-5928.711479750001,2640607.97262585,855.1811699000001,453.28456958999993,13.427643547654453
2018-06-11 03:00:00,1.2200000000002549,1358.0,1045.0,-313.0,8760.0535473,3013.37751779,-5746.676029509999,1999162.8632064853,942.7860865399998,633.52908927,7.81502421344045
2018-06-11 04:00:00,0.0399999999999636,1368.0,1055.0,-313.0,8672.24271479,2926.80785489,-5745.4348599,1952257.0435508955,823.66496613,523.8546826099999,9.261860233101663
2018-06-11 05:00:00,3.9399999999996,1355.0,1068.0,-287.0,8749.46320311,2986.12881738,-5763.334385730001,2911649.1950671,921.95358119,480.24829546,6.687948398153102
2018-06-11 06:00:00,0.0999999999994543,1369.0,1068.0,-301.0,8725.59243641,2889.05180621,-5836.540630199999,2283866.66501794,787.34865345,439.28852117,7.985204973423545
2018-06-11 07:00:00,6.630000000000109,1383.0,1064.0,-319.0,8743.11570957,2729.63164302,-6013.48406655,2174836.566901985,768.8978001099999,437.5019908000001,16.57268244753686
2018-06-11 08:00:00,5.9299999999993815,1381.0,1026.0,-355.0,9353.26690337,2882.58555174,-6470.681351630001,260055.78428658983,620.58338303,572.8920507299999,20.24966845937951
2018-06-11 09:00:00,8.659999999999854,1366.0,1072.0,-294.0,8907.191988820001,3005.68591577,-5901.506073050001,1924057.557401603,918.3540771,622.59764857,10.694106337629826
2018-06-11 10:00:00,1.0099999999993088,1386.0,1071.0,-315.0,8870.57543683,2856.73962049,-6013.835816340001,2057275.6725998544,826.7149263899998,514.1238031099999,9.073128755137382
